year,month,state,rto,vehicle_category,fuel,value,unit,note
2025,April,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1282,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,634,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,414,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,62,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PURE EV,7,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,LIGHT PASSENGER VEHICLE,STRONG HYBRID EV,5,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),1,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,THREE WHEELER(NT),PURE EV,8,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),135,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,THREE WHEELER(T),PURE EV,305,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),846,value in Absolute Number,
2025,April,Kerala,All Vahan Running Office,TWO WHEELER(NT),PURE EV,4695,value in Absolute Number,
2025,April,Ladakh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,7,value in Absolute Number,
2025,April,Ladakh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,23,value in Absolute Number,
2025,April,Lakshadweep,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),1,value in Absolute Number,
2025,April,Lakshadweep,All Vahan Running Office,TWO WHEELER(NT),PURE EV,2,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,HEAVY PASSENGER VEHICLE,PURE EV,11,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),7,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,6,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,9,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),88,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,547,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,181,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,82,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,7,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PURE EV,2,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,STRONG HYBRID EV,2,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),2,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,THREE WHEELER(NT),PURE EV,1,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1728,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,THREE WHEELER(T),PURE EV,764,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),276,value in Absolute Number,
2025,April,Madhya Pradesh,All Vahan Running Office,TWO WHEELER(NT),PURE EV,5588,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PETROL/HYBRID,1,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),STRONG HYBRID EV,1,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,HEAVY GOODS VEHICLE,PURE EV,5,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),25,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),90,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,29,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,99,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),387,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1587,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,PLUG-IN HYBRID EV,3,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,1629,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,1199,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,DIESEL/HYBRID,4,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),6,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,26,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PURE EV,48,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,LIGHT PASSENGER VEHICLE,STRONG HYBRID EV,70,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,MEDIUM PASSENGER VEHICLE,PURE EV,3,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),680,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,THREE WHEELER(T),PURE EV,340,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),1365,value in Absolute Number,
2025,April,Maharashtra,All Vahan Running Office,TWO WHEELER(NT),PURE EV,14875,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),6,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,55,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,4,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,4,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),32,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,THREE WHEELER(T),PURE EV,2,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),16,value in Absolute Number,
2025,April,Manipur,All Vahan Running Office,TWO WHEELER(NT),PURE EV,19,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,3,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,1,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),4,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,59,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,5,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,4,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,9,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),25,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),5,value in Absolute Number,
2025,April,Meghalaya,All Vahan Running Office,TWO WHEELER(NT),PURE EV,3,value in Absolute Number,
2025,April,Mizoram,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,23,value in Absolute Number,
2025,April,Mizoram,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,1,value in Absolute Number,
2025,April,Mizoram,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2025,April,Mizoram,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),39,value in Absolute Number,
2025,April,Mizoram,All Vahan Running Office,TWO WHEELER(NT),PURE EV,33,value in Absolute Number,
2025,April,Nagaland,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,52,value in Absolute Number,
2025,April,Nagaland,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,4,value in Absolute Number,
2025,April,Nagaland,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,1,value in Absolute Number,
2025,April,Nagaland,All Vahan Running Office,TWO WHEELER(NT),PURE EV,1,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,HEAVY GOODS VEHICLE,ELECTRIC(BOV),5,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),13,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,10,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,18,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),72,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,624,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,223,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,154,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,25,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),382,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,THREE WHEELER(T),PURE EV,116,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),317,value in Absolute Number,
2025,April,Odisha,All Vahan Running Office,TWO WHEELER(NT),PURE EV,4657,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,6,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),4,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,116,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,PLUG-IN HYBRID EV,1,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,9,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,48,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,4,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,LIGHT PASSENGER VEHICLE,STRONG HYBRID EV,12,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,THREE WHEELER(NT),PURE EV,1,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),31,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,THREE WHEELER(T),PURE EV,11,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),46,value in Absolute Number,
2025,April,Puducherry,All Vahan Running Office,TWO WHEELER(NT),PURE EV,247,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,2,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,21,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),61,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,877,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,285,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,474,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,11,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,LIGHT PASSENGER VEHICLE,STRONG HYBRID EV,4,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),573,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,THREE WHEELER(T),PURE EV,144,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),55,value in Absolute Number,
2025,April,Punjab,All Vahan Running Office,TWO WHEELER(NT),PURE EV,2249,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PURE EV,1,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,HEAVY PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,HEAVY PASSENGER VEHICLE,PURE EV,2,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),11,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,20,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,12,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),200,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,858,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,664,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,262,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),3,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,11,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PURE EV,4,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,LIGHT PASSENGER VEHICLE,STRONG HYBRID EV,5,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),1045,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,THREE WHEELER(T),PURE EV,389,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),546,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,TWO WHEELER(NT),PURE EV,4905,value in Absolute Number,
2025,April,Rajasthan,All Vahan Running Office,TWO WHEELER(T),PURE EV,24,value in Absolute Number,
2025,April,Sikkim,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,13,value in Absolute Number,
2025,April,Sikkim,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,3,value in Absolute Number,
2025,April,Sikkim,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,3,value in Absolute Number,
2025,April,Sikkim,All Vahan Running Office,TWO WHEELER(NT),PURE EV,1,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),83,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,38,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,53,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),322,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1627,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,PLUG-IN HYBRID EV,1,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,800,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,728,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),7,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,130,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PURE EV,58,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,LIGHT PASSENGER VEHICLE,STRONG HYBRID EV,5,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,THREE WHEELER(NT),ELECTRIC(BOV),71,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,THREE WHEELER(NT),PURE EV,4,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),550,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,THREE WHEELER(T),PURE EV,532,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),1752,value in Absolute Number,
2025,April,Tamil Nadu,All Vahan Running Office,TWO WHEELER(NT),PURE EV,8078,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,23,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,2,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,THREE WHEELER(T),ELECTRIC(BOV),416,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,THREE WHEELER(T),PURE EV,371,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,TWO WHEELER(NT),ELECTRIC(BOV),3,value in Absolute Number,
2025,April,Tripura,All Vahan Running Office,TWO WHEELER(NT),PURE EV,27,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PETROL/HYBRID,1,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,FOUR WHEELER (INVALID CARRIAGE),PURE EV,1,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,ELECTRIC(BOV),22,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT GOODS VEHICLE,PURE EV,11,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,DIESEL/HYBRID,15,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,ELECTRIC(BOV),174,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PETROL/HYBRID,1722,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,PURE EV,574,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT MOTOR VEHICLE,STRONG HYBRID EV,1126,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,ELECTRIC(BOV),1,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PETROL/HYBRID,4,value in Absolute Number,
2025,April,Uttar Pradesh,All Vahan Running Office,LIGHT PASSENGER VEHICLE,PURE EV,22,value in Absolute Number,
